title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,final_category
agent de méthodes,briqueterie jbel annour,mohammedia,437,62,0,0,0,0,0,SPECIAL_AUTRES
assistante sociale,atlas multiservices,casablanca,455,68,0,0,0,0,0,ADMINISTRATIF_SUPPORT
assistante administrative,non spécifié,casablanca,717,95,0,0,0,0,0,ADMINISTRATIF_SUPPORT
assistante administrative,dekra services,autres_villes,215,32,0,1,0,0,0,ADMINISTRATIF_SUPPORT
store expansion,xiaomi,casablanca,542,76,0,0,0,0,0,SPECIAL_AUTRES
morocco marketing manager,xiaomi,casablanca,554,81,0,0,0,0,0,MARKETING_COM
gestionnaire ressources humaines,atlas multiservices,casablanca,487,76,0,0,0,0,0,DATA_IA
assistant(e) en gestion de stocks,somebal,autres_villes,651,100,0,0,0,0,0,LOGISTIQUE_TRANSPORT
responsable laboratoire,ingelec,casablanca,697,94,0,0,0,1,0,MANAGEMENT_DIRECTION
manager du système de management de la qualité,tectra recrutement maroc,autres_villes,217,34,0,0,1,0,0,PRODUCTION_INDUSTRIE
conseiller en regroupement de crédit,eloan,tanger,711,102,0,0,0,0,0,SPECIAL_AUTRES
chef de projet ouvrage d’art (h/f) - expatriation,africawork,autres_villes,682,100,0,0,0,0,0,MANAGEMENT_DIRECTION
assistante ressources humaines,tectra,casablanca,582,86,0,0,0,0,0,DATA_IA
chargé des affaires sociales,briqueterie jbel annour,mohammedia,715,100,0,0,0,0,0,DATA_IA
ingénieur d’études barrages,innov engineering consulting,rabat,313,43,0,0,0,1,0,INGENIERIE
ingénieur en génie électrique,non spécifié,rabat,252,36,0,0,0,1,0,INGENIERIE
ingénieur(e) d’études en génie civil / mobilité,non spécifié,rabat,340,49,0,0,0,1,0,DATA_IA
technicien de contrôle et suivi de travaux (routes),non spécifié,marrakech,417,61,0,0,0,0,1,PRODUCTION_INDUSTRIE
assistante comptable,non spécifié,rabat,353,53,0,0,0,0,0,DATA_IA
ingénieur(e) d’études,non spécifié,rabat,345,47,0,0,0,1,0,INGENIERIE
technicien d’études,innov engineering consulting,rabat,241,34,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien projeteur - bâtiments,innov engineering consulting,rabat,730,102,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistante des ressources humaines,innov engineering consulting,rabat,545,79,0,0,0,0,0,DATA_IA
ingénieur en génie civil - ouvrages d´arts,innov engineering consulting,rabat,345,50,0,0,0,1,0,BATIMENT_CONSTRUCTION
ingénieur de contrôle et suivi des travaux (routes),innov engineering consulting,tanger,418,61,0,0,0,1,1,INGENIERIE
gestionnaire de stock,tectra,marrakech,692,106,0,0,0,0,0,DATA_IA
architecte technique,africawork maroc,casablanca,699,92,0,0,1,0,0,BATIMENT_CONSTRUCTION
comptable en intérim (h/f),dekra services,casablanca,530,68,0,1,0,0,0,COMPTABILITE_FINANCE
comptable / assistante de gestion,tectra,casablanca,261,35,0,0,0,0,0,COMPTABILITE_FINANCE
conseiller commercial,eloan,tanger,711,102,0,0,0,0,0,COMMERCIAL_VENTE
gestionnaire en assurance (h/f),africawork,rabat,594,76,0,0,0,0,0,DATA_IA
designer 3d/infographiste,job connect,autres_villes,746,104,0,0,0,0,0,SPECIAL_AUTRES
assistante ressources humaines,job connect,rabat,733,91,0,0,1,0,0,DATA_IA
juriste senior (anglophone),bottu,autres_villes,720,103,0,0,1,0,0,JURIDIQUE_DROIT
chargé des moyens généraux,ingelec,casablanca,683,87,0,0,0,0,0,SPECIAL_AUTRES
technicien laboratoire / prélèvement,tectra,casablanca,157,25,0,0,0,0,0,PRODUCTION_INDUSTRIE
olt technicien,lear corporation meknes,meknes,707,90,0,0,0,1,0,PRODUCTION_INDUSTRIE
technico-commercial : aluminium de bâtiment,alunionprofil systeme,autres_villes,479,69,0,0,0,0,0,COMMERCIAL_VENTE
comptable,profils recrutement,casablanca,325,51,0,0,1,0,0,COMPTABILITE_FINANCE
gouvernante générale,tectra tanger – recrutement,tanger,702,107,0,0,0,0,0,SPECIAL_AUTRES
directeur pays h/f (expatriation),africawork,autres_villes,713,97,0,0,0,0,0,IT_DEVELOPPEMENT
développeur mainframe senior (h/f),africawork,casablanca,664,93,0,0,1,0,0,IT_DEVELOPPEMENT
directeur de projet sécurité opérationnelle (h/f),africawork,casablanca,714,94,0,0,0,0,0,PRODUCTION_INDUSTRIE
senior data scientist (h/f),africawork,casablanca,720,101,0,0,1,0,0,IT_DEVELOPPEMENT
commercial en cabinet de consulting rh (h/f),dekra services,casablanca,734,102,0,0,0,0,0,DATA_IA
conducteur de travaux vrd,tectra,marrakech,698,106,0,0,0,0,0,PRODUCTION_INDUSTRIE
livreur - marrakech - fès,tectra,tanger,106,16,0,0,0,0,0,SPECIAL_AUTRES
assistant front office manager,tectra tanger – recrutement,tanger,715,109,0,0,0,0,0,ADMINISTRATIF_SUPPORT
ingénieur d’études routes /autoroutes,innov engineering consulting,rabat,363,51,0,0,0,1,0,INGENIERIE
technicien d’etudes en génie civil,innov engineering consulting,rabat,530,78,0,0,0,1,0,PRODUCTION_INDUSTRIE
chauffeur du président,tectra,casablanca,448,66,0,1,0,0,0,LOGISTIQUE_TRANSPORT
assistante administrative,bricoma,casablanca,396,55,0,0,0,0,0,ADMINISTRATIF_SUPPORT
gérant de station-service,non spécifié,autres_villes,533,74,0,0,0,0,0,MANAGEMENT_DIRECTION
gérant de station-service,non spécifié,tanger,533,74,0,0,0,0,0,MANAGEMENT_DIRECTION
responsable maintenance,non spécifié,mohammedia,731,96,0,0,0,0,0,DATA_IA
designer 3d – stands métalliques (secteur évènementiel),job connect,rabat,736,98,0,0,0,0,0,SPECIAL_AUTRES
designer graphique et 3d,job connect,rabat,738,96,0,0,0,1,0,SPECIAL_AUTRES
spécialiste seo / sea / wordpress,job connect,rabat,744,114,0,0,0,1,0,MARKETING_COM
acheteur(se) spécialisé(e) en alimentaire,job connect,rabat,724,94,0,0,0,0,0,DATA_IA
chargé de portefeuille,fondation arrawaj,meknes,646,101,0,0,0,0,0,SPECIAL_AUTRES
ingénieur biomédical,profils recrutement,casablanca,296,40,0,0,1,1,0,DATA_IA
assistante de direction,profils recrutement,casablanca,242,32,0,0,1,0,0,ADMINISTRATIF_SUPPORT
responsable des marchés publics et appels d´offres,profils recrutement,casablanca,715,99,0,0,0,0,0,MANAGEMENT_DIRECTION
chargé de portefeuille,fondation arrawaj,autres_villes,658,103,0,0,0,0,0,SPECIAL_AUTRES
responsable maintenance industrielle,tectra recrutement maroc,autres_villes,83,12,0,0,0,0,0,DATA_IA
technico-commercial btp / métallurgie,sepalumic,casablanca,715,95,0,0,0,0,0,COMMERCIAL_VENTE
généraliste ressources humaines junior,sepalumic,casablanca,709,94,0,0,1,0,0,DATA_IA
responsable marketing b2b,job connect,mohammedia,713,102,0,0,0,0,1,MARKETING_COM
comptable spécialisé en sage,job connect,rabat,734,103,0,0,0,0,0,COMPTABILITE_FINANCE
chauffeur de camion ampliroll,job connect,rabat,721,104,0,0,0,0,0,LOGISTIQUE_TRANSPORT
développeur full stack junior web/mobile,mts system,marrakech,711,95,0,0,0,0,0,IT_DEVELOPPEMENT
responsable technique,briqueterie jbel annour,mohammedia,408,54,0,0,0,0,0,MANAGEMENT_DIRECTION
assistante administrative (secteur de topographie),job connect,rabat,724,96,0,0,0,0,0,ADMINISTRATIF_SUPPORT
chargé de portefeuille,fondation arrawaj,autres_villes,657,102,0,0,0,0,0,SPECIAL_AUTRES
chargé de portefeuille,fondation arrawaj,sale,654,103,0,0,0,0,0,SPECIAL_AUTRES
chargé de portefeuille,fondation arrawaj,autres_villes,657,102,0,0,0,0,0,SPECIAL_AUTRES
chargé de portefeuille,fondation arrawaj,autres_villes,655,103,0,0,0,0,0,SPECIAL_AUTRES
coordinatrice pédagogique,calliope,casablanca,590,81,0,0,0,0,0,SPECIAL_AUTRES
responsable commercial agroalimentaire anglophone,job connect,rabat,707,96,0,0,0,0,0,DATA_IA
ingénieur en électricité – bâtiment / infrastructure,job connect,rabat,735,99,0,0,0,1,0,BATIMENT_CONSTRUCTION
gestionnaire / office manager anglophone en clinique dentaire,job connect,rabat,712,96,0,0,0,0,0,DATA_IA
auditeur interne sénior,soft group holding,casablanca,703,93,0,0,0,0,0,COMPTABILITE_FINANCE
développeur full stacks senior (h/f),africawork,casablanca,730,96,0,0,1,1,0,IT_DEVELOPPEMENT
expert bases de données (h/f),africawork,casablanca,688,101,0,0,1,0,0,IT_DEVELOPPEMENT
expert sécurité opérationnelle (h/f),africawork,casablanca,708,98,0,0,1,0,0,PRODUCTION_INDUSTRIE
gestionnaire campement minier - errachidia,aya gold and silver,autres_villes,720,89,0,0,0,0,0,DATA_IA
technico-commercial btp / métallurgie,sepalumic,maroc,719,96,0,0,0,0,0,COMMERCIAL_VENTE
assistante administrative,non spécifié,mohammedia,716,94,0,0,0,0,0,ADMINISTRATIF_SUPPORT
comptable confirmé,tectra,marrakech,692,103,0,0,1,0,0,COMPTABILITE_FINANCE
comptable technique de réassurance,axa assistance maroc,casablanca,722,89,0,0,0,0,0,COMPTABILITE_FINANCE
technicien maintenance,ingelec,casablanca,481,54,0,0,0,0,0,DATA_IA
ingénieur système d’information,vetcam,agadir,686,91,0,0,0,1,0,RESSOURCES_HUMAINES
external communication specialist (h/f),dekra services,casablanca,713,93,0,0,0,0,0,MARKETING_COM
comptable confirmé,africawork,casablanca,507,74,0,1,1,0,0,COMPTABILITE_FINANCE
ingénieur gouvernance et sécurité des si senior,africawork maroc,casablanca,727,104,0,0,1,1,0,PRODUCTION_INDUSTRIE
intégrateur senior,africawork maroc,casablanca,694,89,0,0,1,0,0,SPECIAL_AUTRES
coursier,tectra,casablanca,165,25,0,0,0,0,0,SPECIAL_AUTRES
infirmier(ère) pour travailler en france,maintenance akademy,autres_villes,496,65,0,0,0,0,0,DATA_IA
chef d’équipe maintenance,tectra,autres_villes,128,20,0,0,0,0,0,DATA_IA
chargé des dossiers import et approvisionnement h/f,jibal,sale,666,87,0,0,0,0,0,SPECIAL_AUTRES
expert security intelligence,africawork maroc,casablanca,713,100,0,0,1,0,0,SPECIAL_AUTRES
credit manager,vetcam,agadir,685,95,0,0,0,0,0,DATA_IA
test automation engineer (m/f),africashore,autres_villes,684,93,0,0,0,0,0,SPECIAL_AUTRES
ux / ui designer (m/f),africashore,autres_villes,676,106,0,0,0,0,0,SPECIAL_AUTRES
aws cloud architect (m/f),africashore,autres_villes,664,95,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
aws solutions architect (m/f),africashore,autres_villes,662,90,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
azure solutions architect (m/f),africashore,autres_villes,675,90,0,0,1,1,0,ADMIN_SYSTEME_CLOUD
cloud architect (m/f),africashore,autres_villes,668,87,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
cloud computing and virtualization engineer (m/f),africashore,autres_villes,657,91,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
cloud engineer (m/f),africashore,autres_villes,647,85,0,0,0,0,0,IT_DEVELOPPEMENT
cloud microservices architect (m/f),africashore,autres_villes,660,91,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
cloud system administrator (m/f),africashore,autres_villes,678,90,0,0,0,1,0,ADMIN_SYSTEME_CLOUD
cloud system integrator (m/f),africashore,autres_villes,703,92,0,0,1,0,0,ADMIN_SYSTEME_CLOUD
cyber security engineer (m/f),africashore,autres_villes,698,101,0,0,1,0,0,SPECIAL_AUTRES
datastage architect (m/f),africashore,autres_villes,706,101,0,1,0,0,0,SPECIAL_AUTRES
genesys architect (m/f),africashore,autres_villes,696,96,0,0,1,0,0,IT_DEVELOPPEMENT
network architect (m/f),africashore,autres_villes,688,94,0,0,0,1,0,ADMIN_SYSTEME_CLOUD
dba ims/db2 z/os(h/f),africashore,autres_villes,559,80,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
z/os system engineer senior storage(h/f),africashore,autres_villes,617,81,0,0,1,0,0,SPECIAL_AUTRES
ingénieur système z/os middleware (h/f),africashore,autres_villes,583,84,0,0,1,1,0,INGENIERIE
consultant sap abap (h/f),africashore,autres_villes,594,83,0,0,1,0,0,SPECIAL_AUTRES
consultant sap fi-co/ps (h/f),africashore,autres_villes,627,88,0,0,0,0,0,SPECIAL_AUTRES
consultant sap ehs (h/f),africashore,autres_villes,596,80,0,0,0,0,0,SPECIAL_AUTRES
consultant sap senior (h/f),africashore,autres_villes,609,81,0,0,1,0,0,SPECIAL_AUTRES
consultant sap mm/sd/ewm/pp/qm/car (h/f),africashore,autres_villes,632,82,0,0,0,0,0,SPECIAL_AUTRES
lead développeur java jee (h/f),africashore,autres_villes,582,80,0,0,0,0,0,IT_DEVELOPPEMENT
java jee developer (m/f),africashore,autres_villes,690,97,0,0,0,0,0,IT_DEVELOPPEMENT
javascript developer (m/f),africashore,autres_villes,687,91,0,0,0,0,0,IT_DEVELOPPEMENT
kotlin developer (m/f),africashore,autres_villes,686,100,0,0,0,0,0,IT_DEVELOPPEMENT
laravel developer (m/f),africashore,autres_villes,676,92,0,0,0,0,0,IT_DEVELOPPEMENT
node.js developer (m/f),africashore,autres_villes,693,90,0,0,0,1,0,IT_DEVELOPPEMENT
objective-c developer (m/f),africashore,autres_villes,690,95,0,0,0,0,0,IT_DEVELOPPEMENT
php developer (m/f),africashore,autres_villes,688,100,0,0,0,1,0,IT_DEVELOPPEMENT
python developer (m/f),africashore,autres_villes,687,89,0,0,0,0,0,IT_DEVELOPPEMENT
qa tester (m/f),africashore,autres_villes,694,105,0,0,0,0,0,SPECIAL_AUTRES
react developer (m/f),africashore,autres_villes,684,94,0,0,0,0,0,IT_DEVELOPPEMENT
ruby on rails developer (m/f),africashore,autres_villes,692,99,0,0,0,0,0,IT_DEVELOPPEMENT
swift developer (m/f),africashore,autres_villes,681,108,0,0,0,0,0,IT_DEVELOPPEMENT
test and validation engineer (m/f),africashore,autres_villes,688,96,0,0,0,0,0,SPECIAL_AUTRES
angular developer (m/f),africashore,autres_villes,694,99,0,0,0,0,0,IT_DEVELOPPEMENT
devops engineer (m/f),africashore,autres_villes,686,91,0,0,0,0,0,ADMIN_SYSTEME_CLOUD
dotnet developer (m/f),africashore,autres_villes,685,96,0,0,0,0,0,IT_DEVELOPPEMENT
ios developer (m/f),africashore,autres_villes,686,101,0,0,0,0,0,IT_DEVELOPPEMENT
java developer (m/f),africashore,autres_villes,699,101,0,0,0,0,0,IT_DEVELOPPEMENT
chef d´equipe production agroalimentaire,non spécifié,autres_villes,699,95,0,0,0,0,0,DATA_IA
chargé(e) de recrutement anglophone,tectra,casablanca,633,88,0,0,0,0,1,SPECIAL_AUTRES
technical lead h/f,africawork,casablanca,648,89,0,0,1,0,0,SPECIAL_AUTRES
senior data analyst h/f,africawork,casablanca,573,80,0,0,1,0,0,DATA_IA
expert infrastructure it h/f,africawork,casablanca,632,85,0,0,1,0,0,SPECIAL_AUTRES
conseiller(ère) pédagogique,calliope,maroc,700,93,0,0,1,0,0,SPECIAL_AUTRES
professeur(e) de langues (fr/ang/esp/all),calliope,casablanca,292,39,0,0,0,0,0,EDUCATION_FORMATION
functional lead (h/f),africawork,casablanca,716,95,0,0,0,0,0,SPECIAL_AUTRES
directeur de programme de production (h/f),africawork,casablanca,712,96,0,0,0,0,0,PRODUCTION_INDUSTRIE
architecte solution senior (h/f),africawork,casablanca,683,91,0,0,1,0,0,BATIMENT_CONSTRUCTION
comptable confirmé,briqueterie jbel annour,mohammedia,746,102,0,0,1,0,0,COMPTABILITE_FINANCE
contrôleur de gestion (h/f),non spécifié,casablanca,719,95,0,0,0,0,0,COMPTABILITE_FINANCE
ingénieur travaux génie civil (h/f),non spécifié,maroc,722,111,0,0,0,1,0,BATIMENT_CONSTRUCTION
responsable maintenance véhicules – parc,non spécifié,mohammedia,733,106,0,0,0,0,0,DATA_IA
stagiaire production agroalimentaire,non spécifié,autres_villes,534,75,0,0,0,0,0,DATA_IA
clothing technician,africawork maroc,autres_villes,704,97,0,0,0,0,1,SPECIAL_AUTRES
attaché parc,non spécifié,mohammedia,333,49,0,0,0,0,0,SPECIAL_AUTRES
délégué régional et responsable commercial (h/f),non spécifié,agadir,665,99,0,0,0,0,0,DATA_IA
gérant de station-service,non spécifié,marrakech,572,80,0,0,0,0,0,MANAGEMENT_DIRECTION
gestionnaire de comptes fournisseurs,bwt maroc,mohammedia,718,97,0,0,0,0,0,DATA_IA
assistante administrative et facturation,job connect,rabat,721,97,0,0,0,0,0,ADMINISTRATIF_SUPPORT
acheteur,tectra berrechid,autres_villes,696,103,0,0,0,0,0,LOGISTIQUE_TRANSPORT
coordinateur hse,tectra berrechid,autres_villes,696,104,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistante aux opérations d´entrepôt,tectra agence ain sbaa,casablanca,715,94,0,0,0,0,0,ADMINISTRATIF_SUPPORT
assistante des ressources humaines,innov engineering consulting,rabat,544,79,0,0,0,0,0,DATA_IA
responsable du service maintenance,tectra berrechid,autres_villes,693,103,0,0,0,0,0,DATA_IA
chef de cuisine (h/f),tectra marrakech – hôtellerie,marrakech,698,103,0,1,0,0,0,MANAGEMENT_DIRECTION
sous-chef de cuisine (h/f),tectra marrakech – hôtellerie,marrakech,711,112,0,1,0,0,0,MANAGEMENT_DIRECTION
gérant de station-service,non spécifié,tanger,569,80,0,0,0,0,0,MANAGEMENT_DIRECTION
aide comptable,bwt maroc,mohammedia,628,92,0,0,0,0,0,DATA_IA
sous-chef boulangerie (h/f),tectra marrakech – hôtellerie,marrakech,708,105,0,1,0,0,0,SPECIAL_AUTRES
chef pâtissier,tectra marrakech – hôtellerie,marrakech,704,102,0,1,0,0,0,MANAGEMENT_DIRECTION
sous-chef viennoiserie (h/f),tectra marrakech – hôtellerie,marrakech,706,108,0,1,0,0,0,SPECIAL_AUTRES
"responsable qualité, hygiène et sécurité alimentaire (h/f)",tectra marrakech – hôtellerie,marrakech,723,108,0,1,0,0,0,DATA_IA
électricien – engins portuaires,tectra,agadir,419,53,0,0,0,0,0,DATA_IA
électromécanicien – engins portuaires,tectra,agadir,323,39,0,0,0,0,0,DATA_IA
hydraulicien – engins portuaires,tectra,agadir,320,39,0,0,0,0,0,DATA_IA
automaticien – engins portuaires,tectra,agadir,317,40,0,0,0,0,0,DATA_IA
chargé de portefeuille,fondation arrawaj,tetouan,656,103,0,0,0,0,0,SPECIAL_AUTRES
merchandiser 3d,bricoma,casablanca,723,104,0,0,0,0,0,SPECIAL_AUTRES
chargé de portefeuille,fondation arrawaj,autres_villes,654,103,0,0,0,0,0,SPECIAL_AUTRES
formateur vacataire en réglementation environnementale (btp),institut de formation aux métiers du btp,fes,561,75,0,0,0,0,0,DATA_IA
comptable en intérim (h/f),dekra services,casablanca,530,68,0,1,0,0,0,COMPTABILITE_FINANCE
"formateur vacataire en ""appliquer des règles d’hse""",institut de formation aux métiers du btp,fes,672,94,0,0,0,0,0,DATA_IA
formateur vacataire en élaboration et gestion des marchés,institut de formation aux métiers du btp,fes,712,105,0,0,0,0,0,DATA_IA
formateur vac en appliquer les méthodes en réalisation des travaux,institut de formation aux métiers du btp,fes,716,95,0,0,0,0,0,EDUCATION_FORMATION
formateur vac en appliquer les techniques de calcul des ratios en btp,institut de formation aux métiers du btp,fes,690,108,0,0,0,0,0,IT_DEVELOPPEMENT
formateur vacataire en élaboration et gestion des marchés,institut de formation aux métiers du btp,fes,713,105,0,0,0,0,0,DATA_IA
formateur vacataire en assurer le suivi du chantier,institut de formation aux métiers du btp,fes,636,96,0,0,0,0,0,DATA_IA
formateur vac assurer une gestion numérique des opérations,institut de formation aux métiers du btp,fes,645,96,0,0,0,0,0,EDUCATION_FORMATION
"formateur vacataire en ""communiquer en milieu professionnel""",institut de formation aux métiers du btp,fes,703,97,0,0,0,0,0,DATA_IA
"formateur vacataire ""conduire des opérations de levés topographiques""",institut de formation aux métiers du btp,fes,719,102,0,0,0,0,0,DATA_IA
"formateur vac ""contrôler la conformité des matériaux de construction""",institut de formation aux métiers du btp,fes,715,98,0,0,0,0,0,BATIMENT_CONSTRUCTION
"formateur vacataire en ""établir les cartes et plans topographiques """,institut de formation aux métiers du btp,fes,720,98,0,0,0,0,0,DATA_IA
"formateur vacataire ""gestion des approvisionnements sur chantier """,institut de formation aux métiers du btp,fes,686,93,0,0,0,0,0,DATA_IA
contrôleur qualité agroalimentaire,tectra,autres_villes,567,84,0,0,0,0,0,DATA_IA
aide technique / gestion,tectra,agadir,123,18,0,0,0,0,0,DATA_IA
"formateur vacataire en ""effectuer des calculs topométriques""",institut de formation aux métiers du btp,fes,703,96,0,0,0,0,1,DATA_IA
"formateur vacataire ""établir la feuille de débit d’un ouvrage en mai""",institut de formation aux métiers du btp,fes,705,100,0,0,0,0,0,DATA_IA
"formateur en "" prévention santé et sécurité au travail """,institut de formation aux métiers du btp,fes,707,98,0,0,0,0,0,DATA_IA
magasinier rangement,non spécifié,casablanca,620,89,0,0,0,0,0,SPECIAL_AUTRES
magasinier,tectra,agadir,349,51,0,0,0,0,0,SPECIAL_AUTRES
group finance manager h/f (expatriation),africawork,autres_villes,721,103,0,0,0,0,0,COMPTABILITE_FINANCE
commercial en télécom b to b,tectra casa bourgogne – recrutement,casablanca,694,97,0,0,0,0,0,COMMERCIAL_VENTE
opérateur machine laser / dessinateur autocad,solu-performance,tanger,739,106,0,0,0,0,0,PRODUCTION_INDUSTRIE
responsable laboratoire contrôle (h/f),colorado,casablanca,319,45,0,0,0,0,0,MANAGEMENT_DIRECTION
enseignant(e) fle,calliope,maroc,653,91,0,0,0,0,0,EDUCATION_FORMATION
enseignant(e) fle,calliope,casablanca,653,91,0,0,0,0,0,EDUCATION_FORMATION
responsable moyens généraux,calliope,casablanca,747,106,0,0,0,0,0,MANAGEMENT_DIRECTION
responsable librairie,calliope,casablanca,686,108,0,0,0,0,0,DATA_IA
coursier expérimenté,bricoma,casablanca,414,52,0,0,1,0,0,SPECIAL_AUTRES
