title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,balanced_category
stagiaire laboratoire,sepalumic,bouskoura,597,90,0,0,0,0,0,AUTRE
technicien frigoriste,tectra,casablanca,581,80,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien électromécanique (électrosoudage),tesca morocco,tanger,333,39,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien maintenance électrique,compagnie industrielle des fibres,tanger,68,9,0,0,0,0,0,PRODUCTION_INDUSTRIE
superviseur maintenance,tesca morocco,tanger,198,25,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistant(e) comptable,calliope,casablanca,380,49,0,0,0,0,0,COMPTABILITE_FINANCE
coordinatrice pédagogique anglophone,calliope,casablanca,595,79,0,0,0,0,0,AUTRE
assistant(e) administratif(ve) et commerciale,calliope,casablanca,729,93,0,0,0,0,0,COMMERCIAL_VENTE
chargé(e) d´accueil bilingue,calliope,casablanca,680,92,0,0,0,0,0,ADMINISTRATIF
responsable administration du personnel,calliope,casablanca,707,93,0,0,0,0,0,MANAGEMENT
conseiller(e) pédagogique,calliope,casablanca,711,91,0,0,0,0,0,AUTRE
responsable développement commercial anglophone,calliope,casablanca,716,89,0,0,0,0,0,COMMERCIAL_VENTE
standardiste,tectra agence ain sbaa,casablanca,587,81,0,0,0,0,0,AUTRE
magasinier en logistique,tectra agence ain sbaa,casablanca,348,48,0,0,0,0,0,LOGISTIQUE_TRANSPORT
conseiller commercial en regroupement de crédits ou assurances,finvens,casablanca,724,107,0,0,0,0,0,COMMERCIAL_VENTE
gérant de station-service,non spécifié,casablanca,580,80,0,0,0,0,0,AUTRE
cake designer,tectra agence ain sbaa,casablanca,691,96,0,0,0,0,0,AUTRE
chargé marketing direct,tectra casa tertiaire – recrutement,casablanca,495,68,0,0,0,0,0,MARKETING_COM
opérateur de machine,tectra,agadir,513,74,0,0,0,0,0,PRODUCTION_INDUSTRIE
électromécanicien,soft group holding,casablanca,399,47,0,0,0,0,0,AUTRE
chargé ressources humaines junior (h/f),dekra services,casablanca,574,81,0,0,1,0,0,RESSOURCES_HUMAINES
technicien irrigation,quality tomato morocco,chtouka ait baha,719,97,0,0,0,0,0,PRODUCTION_INDUSTRIE
chargé de portefeuille h/f,fondation arrawaj,fès,652,102,0,0,0,0,0,AUTRE
chef de projet industriel,tesca morocco,tanger,635,82,0,0,0,0,0,MANAGEMENT
responsable uap,tesca morocco,tanger,538,73,0,0,0,0,0,MANAGEMENT
comptable (h/f),non spécifié,casablanca,533,78,0,0,0,0,0,COMPTABILITE_FINANCE
assistant service commercial h/f,batifer,mohammedia,272,39,0,0,0,0,0,COMMERCIAL_VENTE
technicien de maintenance agro-alimentaire,maintenance akademy,non spécifié,464,63,0,0,0,0,0,PRODUCTION_INDUSTRIE
ingénieur agronome,non spécifié,taroudant,70,9,0,0,0,0,0,INGENIERIE
technicien agricole,non spécifié,taroudant,54,8,0,0,0,0,0,PRODUCTION_INDUSTRIE
comptable,non spécifié,taroudant,58,7,0,0,0,0,0,COMPTABILITE_FINANCE
chargé de la qualité qhse,non spécifié,taroudant,119,18,0,0,0,0,0,AUTRE
chargé de commerce international,non spécifié,taroudant,103,14,0,0,0,0,0,AUTRE
responsable développement – centre d’affaires,calliope,casablanca,672,90,0,0,0,0,0,MANAGEMENT
responsable site e-commerce,calliope,casablanca,636,99,0,0,0,0,0,MANAGEMENT
responsable relations publiques,calliope,casablanca,732,97,0,0,0,0,0,MANAGEMENT
responsable centre de formation,calliope,casablanca,724,100,0,0,0,0,0,MANAGEMENT
conseiller(e) pédagogique,calliope,marrakech,712,91,0,0,0,0,0,AUTRE
spécialiste transport et qualité,tectra casa tertiaire – recrutement,nador,677,99,0,0,0,0,0,LOGISTIQUE_TRANSPORT
ingénieur prescription,non spécifié,casablanca,718,94,0,0,0,0,0,INGENIERIE
cadre commercial – solutions de sécurité et détection (h/f),dekra services,casablanca,726,100,0,0,0,0,0,COMMERCIAL_VENTE
technicien en plomberie,tectra,agadir,459,65,0,0,0,0,0,PRODUCTION_INDUSTRIE
opérateur de montage,tectra el jadida – recrutement,el jadida,488,74,0,0,0,0,0,PRODUCTION_INDUSTRIE
opérateur cnc (préparation et entretien des moules),tectra casa tertiaire – recrutement,nador,724,107,0,0,0,0,0,PRODUCTION_INDUSTRIE
spécialiste en automatisation et équipements intelligents,tectra casa tertiaire – recrutement,nador,731,97,0,0,0,0,0,AUTRE
it specialist – spécialiste informatique (systèmes et support it),tectra casa tertiaire – recrutement,nador,725,100,0,0,0,0,0,AUTRE
maintenance technician - sala al jadida,lear automotive morocco,rabat,700,94,0,0,0,0,0,PRODUCTION_INDUSTRIE
gestionnaire de stock,tectra casa bourgogne – recrutement,casablanca,698,97,0,0,0,0,0,AUTRE
assistante exécutive senior / office manager / manager,job connect,rabat,738,92,0,0,1,0,0,ADMINISTRATIF
électromécanicien,tectra,casablanca,507,64,0,0,1,0,0,AUTRE
assistante achat,bricoma,casablanca,708,95,0,0,0,0,0,ADMINISTRATIF
manager en restauration rapide,bk tours centre,international,662,105,0,1,0,0,1,MANAGEMENT
chargé(e) de recrutement,tectra tanger – recrutement,tanger,719,105,0,0,0,0,0,AUTRE
agent maritime terrain,tectra casa bourgogne – recrutement,casablanca,689,100,0,0,0,0,0,AUTRE
chargé(e) de gestion des crédits,tectra casa bourgogne – recrutement,casablanca,698,98,0,0,0,0,0,AUTRE
assistante logistique,tectra casa bourgogne – recrutement,casablanca,711,96,0,0,0,0,0,LOGISTIQUE_TRANSPORT
technicien froid et climatisation en intérim,tectra,casablanca,620,84,0,0,0,0,0,PRODUCTION_INDUSTRIE
chargé de portefeuille,fondation arrawaj,tanger,657,103,0,0,0,0,0,AUTRE
chargé de portefeuille,fondation arrawaj,skhirat,659,103,0,0,0,0,0,AUTRE
chargé de portefeuille,fondation arrawaj,nador,654,103,0,0,0,0,0,AUTRE
chargé de portefeuille,fondation arrawaj,el jadida,646,102,0,0,0,0,0,AUTRE
chargé administration rh anglophone (h/f),dekra services,casablanca,559,80,0,0,0,0,0,RESSOURCES_HUMAINES
chargé de portefeuille,fondation arrawaj,oujda,665,104,0,0,0,0,0,AUTRE
accompagnateur social et pédagogique,tectra casa tertiaire – recrutement,casablanca,635,79,0,0,0,0,0,AUTRE
stagiaire en comptabilité,soft group holding,casablanca,273,38,0,1,0,0,0,COMPTABILITE_FINANCE
boarding agent,tectra casa tertiaire – recrutement,casablanca,704,94,0,0,0,0,0,AUTRE
ingénieur biomédical,profils recrutement,casablanca,438,63,0,0,0,0,0,INGENIERIE
animateur(trice) and inborder,tectra berrechid,berrechid,693,104,0,0,0,0,0,AUTRE
chef d´équipe,tectra berrechid,berrechid,531,90,0,0,0,1,1,AUTRE
technicien en maintenance,tectra berrechid,berrechid,432,59,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistante de direction,dekra services,casablanca,627,84,0,0,0,0,0,ADMINISTRATIF
commerciale terrain produit d´esthétique/cosmétique,tectra casa bourgogne – recrutement,casablanca,704,92,0,0,0,0,0,COMMERCIAL_VENTE
animateur commercial,tectra,kenitra,517,67,0,0,0,0,0,COMMERCIAL_VENTE
contrôleur qualité,tectra el jadida – recrutement,el jadida,703,104,0,0,0,0,0,AUTRE
responsable qualité produit / qhse,non spécifié,casablanca,727,99,0,0,0,0,0,MANAGEMENT
animateur(trice),tectra fès,fès,513,67,0,0,0,0,0,AUTRE
morocco retail manager,xiaomi,casablanca,679,91,0,0,0,0,0,MANAGEMENT
ingénieur biomédicale,profils recrutement,casablanca,431,59,0,0,0,0,0,INGENIERIE
inspecteur électrique,briqueterie jbel annour,mohammedia,666,86,0,0,0,0,0,AUTRE
inspecteur mécanique,briqueterie jbel annour,mohammedia,556,78,0,0,0,0,0,AUTRE
coordinatrice pédagogique anglophone,calliope,casablanca,595,79,0,0,0,0,0,AUTRE
community manager,calliope,casablanca,734,104,0,0,0,0,0,MARKETING_COM
responsable marketing et communication,calliope,casablanca,720,98,0,0,0,0,0,MARKETING_COM
magasinière préparatrice de commandes,tectra casa bourgogne – recrutement,casablanca,702,96,0,0,0,0,0,AUTRE
préparatrice de commandes / magasinier,tectra,casablanca,129,20,0,0,0,0,1,AUTRE
gestionnaire sinistres automobile,tectra casa tertiaire – recrutement,casablanca,678,94,0,0,0,0,0,AUTRE
agent d’archivage,tectra casa tertiaire – recrutement,casablanca,556,78,0,0,0,0,0,AUTRE
monteur mécanique,tectra berrechid,berrechid,650,92,0,0,0,0,0,AUTRE
infographiste,tectra casa bourgogne – recrutement,casablanca,707,99,0,0,1,0,0,AUTRE
technicien fabrication mécanique,compagnie industrielle des fibres,tanger,220,29,0,0,0,0,0,PRODUCTION_INDUSTRIE
comptable confirmé,bricoma,casablanca,575,75,0,0,0,0,0,COMPTABILITE_FINANCE
chef d´agence,fondation arrawaj,casablanca,705,114,0,0,0,0,0,AUTRE
ingénieur projet banque / applications & paiements (h/f),africawork,casablanca,724,99,0,1,0,0,0,INGENIERIE
logistics director,tandyl development,douala cameroun,403,59,0,0,0,0,0,AUTRE
chargé(e) de facturation,bricoma,casablanca,343,50,0,0,0,0,0,AUTRE
infographiste,soft group holding,casablanca,262,37,0,0,0,0,0,AUTRE
directeur des achats,tandyl development,douala cameroun,448,59,0,0,0,0,0,MANAGEMENT
chargé de portefeuille,fondation arrawaj,agadir,666,104,0,0,0,0,0,AUTRE
contrôleur de gestion,tectra casa bourgogne – recrutement,casablanca,702,101,0,0,0,0,0,COMPTABILITE_FINANCE
assistant manager restaurant,tectra,agadir,684,94,0,0,0,0,0,ADMINISTRATIF
technicien maintenance électrique,compagnie industrielle des fibres,tanger,68,9,0,0,0,0,0,PRODUCTION_INDUSTRIE
réceptionniste,job connect,ifrane,190,25,0,0,0,0,0,AUTRE
responsable production – uap bt (industrie plasturgie),non spécifié,casablanca,715,100,0,0,0,0,0,PRODUCTION_INDUSTRIE
agent(e) de réservation,job connect,ifrane,145,20,0,0,0,0,0,AUTRE
pâtissier(ère),job connect,ifrane,122,16,0,0,0,0,0,AUTRE
comptable trésorerie (h/f),dekra services,casablanca,634,90,0,0,0,0,0,COMPTABILITE_FINANCE
technicien frigoriste / hvac,tectra,casablanca,334,45,0,0,0,0,0,PRODUCTION_INDUSTRIE
chargée d´accueil,tectra agence ain sbaa,casablanca,534,71,0,0,0,0,0,ADMINISTRATIF
responsable laboratoire,ingelec,casablanca,697,94,0,0,0,0,0,MANAGEMENT
assistante administrative,lacaisse.ma,casablanca,586,79,0,0,0,0,0,ADMINISTRATIF
gérant de station-service - ain karma,non spécifié,meknès,582,83,0,0,0,0,0,AUTRE
gérant de station-service - errachidia,non spécifié,erfoud,623,88,0,0,0,0,0,AUTRE
responsable magasin,tectra tanger – recrutement,tanger,548,80,0,0,0,0,0,MANAGEMENT
chargé(e) opérations e-commerce,bricoma,casablanca,713,104,0,0,0,0,0,AUTRE
directeur(trice) finance et contrôle de gestion,non spécifié,tanger,155,23,0,0,0,0,0,MANAGEMENT
ingénieur d’études -génie civil-barrages,innov engineering consulting,rabat,313,43,0,0,0,0,0,INGENIERIE
techniciens d’études en génie civil,innov engineering consulting,rabat,241,34,0,0,0,0,0,PRODUCTION_INDUSTRIE
ingénieur d´etudes en génie civil _ ouvrages d´arts,innov engineering consulting,rabat,332,48,0,0,0,0,0,INGENIERIE
chargé de paie,quality tomato morocco,chtouka ait baha,721,102,0,0,0,0,1,AUTRE
agent de saisie,tectra casa tertiaire – recrutement,casablanca,314,48,0,0,0,0,0,AUTRE
vendeur,non spécifié,casablanca,469,72,0,0,0,0,0,COMMERCIAL_VENTE
superviseur travaux et patrimoine immobilier,atlas multiservices,casablanca,719,105,0,0,0,0,0,AUTRE
responsable développement commercial h/f,africawork,casablanca,718,97,0,0,0,0,0,COMMERCIAL_VENTE
pmo senior h/f,africawork,casablanca,714,102,0,0,1,0,0,AUTRE
commercial régional h/f,africawork,casablanca,663,94,0,0,0,0,0,COMMERCIAL_VENTE
chargé partenariats et grands comptes h/f,africawork,casablanca,723,103,0,0,0,0,0,AUTRE
agent administration des ventes (adv),compagnie industrielle des fibres,tanger,317,46,0,0,0,0,0,AUTRE
coloriste,compagnie industrielle des fibres,tanger,217,33,0,0,0,0,0,AUTRE
électricien de bâtiment,tectra,agadir,538,75,0,0,0,0,0,AUTRE
technicien en génie thermique en intérim,tectra,casablanca,595,78,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien maintenance,sepalumic,bouskoura,707,91,0,0,0,0,0,PRODUCTION_INDUSTRIE
métreur expérimenté,tectra,marrakech,693,106,0,0,1,0,0,AUTRE
coordinateur planning – secteur transport et logistique,objectif sécurité éducation routière,marrakech,307,40,0,0,0,0,0,LOGISTIQUE_TRANSPORT
agent commercial btob,objectif sécurité éducation routière,marrakech,553,76,0,0,0,0,0,COMMERCIAL_VENTE
commissionnaire de transport – droits français & européens,objectif sécurité éducation routière,marrakech,675,86,0,0,0,0,0,LOGISTIQUE_TRANSPORT
secrétaire médicale anglophone,job connect,rabat,720,97,0,0,0,0,0,ADMINISTRATIF
agent logistique,tectra agence ain sbaa,casablanca,348,48,0,0,0,0,0,LOGISTIQUE_TRANSPORT
gestionnaire des garanties,tectra casa tertiaire – recrutement,casablanca,638,92,0,0,0,0,0,AUTRE
agent de maîtrise,tectra,agadir,725,102,0,0,0,0,0,AUTRE
stage en saisie,soft group holding,casablanca,240,34,0,0,0,0,0,AUTRE
responsable comptabilité,batifer,mohammedia,730,99,0,0,0,0,0,COMPTABILITE_FINANCE
hr specialist (english speaking ),tectra casa tertiaire – recrutement,casablanca,621,88,0,0,0,1,0,AUTRE
spécialiste des ressources humaines anglophone (h/f),tectra casa tertiaire – recrutement,casablanca,483,72,0,0,0,0,0,RESSOURCES_HUMAINES
cariste,non spécifié,casablanca,254,35,0,0,0,0,0,AUTRE
ingénieur d’études barrages,innov engineering consulting,rabat,329,45,0,0,0,0,0,INGENIERIE
ingénieur(e) d’études en génie civil,non spécifié,marrakech,328,47,0,0,0,0,0,INGENIERIE
infirmier d´état,atlas multiservices,casablanca,643,88,0,0,0,0,0,AUTRE
chargé de portefeuille,fondation arrawaj,machraa belksiri,656,102,0,0,0,0,0,AUTRE
mécanicien véhicule poids lourds,tectra casa bourgogne – recrutement,casablanca,683,92,0,0,0,0,0,AUTRE
réceptionniste h/f,tectra casa tertiaire – recrutement,el-jadida,703,103,0,0,0,0,1,AUTRE
gestionnaire qualité,atlas multiservices,casablanca,526,82,0,0,0,0,0,AUTRE
assistante marketing & achats,tectra casa tertiaire – recrutement,casablanca,664,94,0,0,0,0,0,MARKETING_COM
responsable planning,colorado,casablanca,530,78,0,0,0,0,0,MANAGEMENT
référent qualité junior,edvantis higher education group,casablanca,725,105,0,0,1,0,0,AUTRE
chargé(e) adv,tectra agence ain sbaa,casablanca,614,87,0,0,0,0,0,AUTRE
agent pointeur portuaire,tectra casa bourgogne – recrutement,casablanca,445,62,0,0,0,0,0,AUTRE
agent de sécurité,non spécifié,casablanca,728,106,0,0,0,0,0,AUTRE
cadre achats,ingelec,casablanca,708,94,0,0,0,0,0,AUTRE
technicien biomédical,profils recrutement,casablanca,296,40,0,0,1,0,0,PRODUCTION_INDUSTRIE
agent de saisie,soft group holding,casablanca,711,97,0,0,0,0,0,AUTRE
responsable production galvanisation à chaud et/ou métallurgie,tectra recrutement maroc,bir jdid,153,23,0,0,1,0,0,PRODUCTION_INDUSTRIE
directeur des opérations,ivorywork executive,abidjan,716,100,0,0,0,0,0,MANAGEMENT
chargé(e) ressources humaines et recrutement,tectra berrechid,berrechid,705,106,0,0,0,0,0,RESSOURCES_HUMAINES
administrateur des ventes (adv),tectra,casablanca,541,66,0,0,0,0,0,AUTRE
agent administratif automobile,dekra services,agadir,696,102,0,0,0,0,0,ADMINISTRATIF
assistant(e) administratif(ve) et comptable – gestionnaire paie,calliope,casablanca,720,92,0,0,0,0,1,COMPTABILITE_FINANCE
technico commercial pharmaceutique (biologie),tectra agence ain sbaa,casablanca,174,21,0,0,0,0,0,COMMERCIAL_VENTE
technicien bureau d´études aluminium,alunionprofil systeme,témara,489,66,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien laboratoire,colorado,casablanca,490,71,0,0,0,0,0,PRODUCTION_INDUSTRIE
gestionnaire technique,atlas multiservices,casablanca,677,92,0,0,0,0,0,AUTRE
chef d´équipe,tk beton,kenitra,735,109,0,0,1,0,0,AUTRE
technico-commercial btp / métallurgie,sepalumic,tanger,718,97,0,0,0,0,0,COMMERCIAL_VENTE
chargé(e) de prescription - berrechid - bouskoura,sepalumic,settat,698,90,0,0,0,0,0,AUTRE
chargé(e) administratif(ve),briqueterie jbel annour,mohammedia,425,56,0,0,0,0,0,ADMINISTRATIF
approvisionneur,briqueterie jbel annour,mohammedia,386,50,0,0,0,0,0,AUTRE
archiviste,briqueterie jbel annour,mohammedia,431,67,0,0,0,0,0,AUTRE
mécanicien,briqueterie jbel annour,mohammedia,753,97,0,0,0,0,0,AUTRE
coordinateur(trice) transport et logistique calcul des coûts,non spécifié,casablanca,729,99,0,0,0,0,0,LOGISTIQUE_TRANSPORT
conseiller juridique,briqueterie jbel annour,mohammedia,693,97,0,0,0,0,0,AUTRE
assistant juridique,briqueterie jbel annour,mohammedia,737,103,0,0,0,0,0,ADMINISTRATIF
chargé(e) juridique,briqueterie jbel annour,mohammedia,729,100,0,0,0,0,0,AUTRE
assistante de direction,tectra,bouskoura,564,73,0,0,0,0,0,ADMINISTRATIF
assistante comptable,mts system,marrakech,209,29,0,0,0,0,0,COMPTABILITE_FINANCE
agent opération,atlas multiservices,casablanca,725,103,0,0,0,0,0,AUTRE
infographiste,tectra,bouskoura,363,50,0,0,0,0,0,AUTRE
chargé d’appui commercial,tectra casa tertiaire – recrutement,casablanca,687,100,0,0,0,0,0,COMMERCIAL_VENTE
chargé trésorerie,tectra,bouskoura,379,53,0,0,0,0,0,AUTRE
manager ressources humaines,briqueterie jbel annour,mohammedia,732,108,0,0,0,0,0,RESSOURCES_HUMAINES
technicien test,selha maroc,casablanca,708,102,0,0,0,0,0,PRODUCTION_INDUSTRIE
ingénieur en génie civil ou ingénieur en hydraulique,job connect,rabat,733,106,0,0,0,0,0,INGENIERIE
technicien supérieur sav,non spécifié,casablanca,717,95,0,0,0,0,0,PRODUCTION_INDUSTRIE
agent de trésorerie / chargé(e) de règlements fournisseurs,non spécifié,casablanca,724,94,0,0,0,0,0,AUTRE
opératrice,tectra berrechid,nouaceur,424,63,0,0,0,0,0,AUTRE
développeur(se) c#/.net core,bricoma,casablanca,477,64,0,0,0,0,0,IT_DEVELOPPEMENT
cadre commercial – solutions de sécurité et détection (h/f),dekra services,casablanca,726,100,0,0,0,0,0,COMMERCIAL_VENTE
assistante de direction,tectra,rabat,103,16,0,0,1,0,0,ADMINISTRATIF
opérateur machine laser,solu-performance,tanger,602,88,0,0,0,0,0,PRODUCTION_INDUSTRIE
conseiller pédagogique,calliope,salé,685,85,0,0,0,0,0,AUTRE
chargé(e) de recouvrement téléphonique,tectra casa tertiaire – recrutement,casablanca,466,68,0,0,0,0,0,AUTRE
technicien qualité - sala al jadida,lear automotive morocco,technopolis,560,77,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien facilities - parc technopolis rabat,lear automotive morocco,sala al jadida,690,95,0,0,1,0,0,PRODUCTION_INDUSTRIE
chargé support aux succursales,tectra casa tertiaire – recrutement,casablanca,698,94,0,0,0,0,0,COMMERCIAL_VENTE
chargé de gestion,tectra casa tertiaire – recrutement,casablanca,630,92,0,0,0,0,0,AUTRE
analyste risque crédit,tectra casa tertiaire – recrutement,casablanca,678,93,0,0,0,0,0,AUTRE
standardiste expérimentée,non spécifié,casablanca,659,82,0,0,1,0,0,AUTRE
délégué régional,non spécifié,oujda,634,95,0,0,0,0,0,AUTRE
technicien maintenance,bottu,casablanca,396,54,0,0,0,0,0,PRODUCTION_INDUSTRIE
chargé de méthodes,bottu,non spécifié,483,65,0,0,0,0,0,AUTRE
chargé etudes de marché,bottu,non spécifié,704,103,0,0,0,0,0,AUTRE
gérant magasin,la fonda,rabat,728,101,0,0,0,0,0,AUTRE
chef de projet monétique (h/f),africawork,casablanca,702,97,0,0,0,0,0,MANAGEMENT
organisateur – process & transformation,africawork maroc,casablanca,728,96,0,0,0,0,0,AUTRE
responsable ingénierie technique et conformité réseau,africawork maroc,casablanca,741,104,0,0,0,0,0,MANAGEMENT
technicien spécialisé en fabrication mécanique,ingelec,casablanca,330,45,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistante administrative,innov engineering consulting,rabat,509,63,0,0,0,0,0,ADMINISTRATIF
superviseur hse (projet jti),tectra,tétouan,694,95,0,0,0,0,0,AUTRE
technicien électromécanicien boisson (expatriation),africawork,guinea bissau,698,82,0,0,0,0,0,PRODUCTION_INDUSTRIE
chauffeur de directeur général,tectra,casablanca,92,15,0,0,0,0,0,LOGISTIQUE_TRANSPORT
chargé(e) d’appui commercial – secteur bancaire,tectra,marrakech,677,101,0,0,0,0,0,COMMERCIAL_VENTE
agent administratif,tectra,khouribga,694,107,0,0,0,0,0,ADMINISTRATIF
coordinateur technique,tectra,khouribga,696,97,0,0,0,0,0,AUTRE
assistante administrative,tectra casa tertiaire – recrutement,casablanca,318,48,0,0,0,0,0,ADMINISTRATIF
spa thérapeute (hôtel 5*),tectra casa tertiaire – recrutement,non spécifié,604,92,0,0,0,0,0,AUTRE
opératrice(eur) de production,tectra berrechid,berrechid,720,106,0,0,0,0,0,PRODUCTION_INDUSTRIE
chauffeur pdg,tectra casa bourgogne – recrutement,casablanca,716,111,0,0,0,0,0,LOGISTIQUE_TRANSPORT
chargé(e) des appels d’offres,tectra,rabat,401,58,0,0,0,0,0,AUTRE
conseiller commercial concessionnaire d´automobile,tectra casa bourgogne – recrutement,casablanca,694,93,0,0,0,0,0,COMMERCIAL_VENTE
